game_id,date,home_team,home_score,away_team,away_score,win_score,lose_score,win_team,lose_team,win_points,lose_points,win_point_diff,lose_point_diff
2881,2018-11-28,Papua New Guinea,1,Fiji,5,5,1,Fiji,Papua New Guinea,1286,1473,-187,187
2882,2018-11-28,New Caledonia,0,New Zealand,8,8,0,New Zealand,New Caledonia,1810,1252,558,-558
2883,2018-11-30,Cameroon,4,Mali,2,4,2,Cameroon,Mali,1478,1232,246,-246
2884,2018-12-01,Nigeria,0,South Africa,0,0,0,Nigeria,South Africa,1607,1446,161,-161
2885,2018-12-01,New Caledonia,1,Papua New Guinea,7,7,1,Papua New Guinea,New Caledonia,1473,1252,221,-221
2886,2018-12-01,Fiji,0,New Zealand,8,8,0,New Zealand,Fiji,1810,1286,524,-524
2887,2019-01-17,Korea Republic,3,Romania,0,3,0,Korea Republic,Romania,1880,1549,331,-331
2888,2019-01-17,China PR,3,Nigeria,0,3,0,China PR,Nigeria,1871,1586,285,-285
2889,2019-01-20,France,3,USA,1,3,1,France,USA,2046,2123,-77,77
2890,2019-01-20,Romania,1,Nigeria,4,4,1,Nigeria,Romania,1586,1549,37,-37
2891,2019-01-20,China PR,1,Korea Republic,0,1,0,China PR,Korea Republic,1871,1880,-9,9
2892,2019-01-23,Spain,0,USA,1,1,0,USA,Spain,2123,1920,203,-203
2893,2019-02-27,Canada,0,Iceland,0,0,0,Canada,Iceland,2006,1798,208,-208
2894,2019-02-27,Spain,2,Netherlands,0,2,0,Spain,Netherlands,1920,1987,-67,67
2895,2019-02-27,Norway,2,Denmark,1,2,1,Norway,Denmark,1902,1842,60,-60
2896,2019-02-27,Sweden,4,Switzerland,1,4,1,Sweden,Switzerland,1976,1832,144,-144
2897,2019-02-27,USA,2,Japan,2,2,2,USA,Japan,2123,1984,139,-139
2898,2019-02-27,England,2,Brazil,1,2,1,England,Brazil,2021,1964,57,-57
2899,2019-02-27,South Africa,2,Finland,2,2,2,South Africa,Finland,1480,1672,-192,192
2900,2019-02-27,Korea DPR,4,Czech Republic,2,4,2,Korea DPR,Czech Republic,1938,1668,270,-270
2901,2019-02-27,Mexico,0,Italy,5,5,0,Italy,Mexico,1859,1698,161,-161
2902,2019-02-27,Thailand,4,Hungary,0,4,0,Thailand,Hungary,1670,1524,146,-146
2903,2019-02-27,Belgium,3,Slovakia,0,3,0,Belgium,Slovakia,1803,1509,294,-294
2904,2019-02-27,Nigeria,1,Austria,4,4,1,Austria,Nigeria,1797,1586,211,-211
2905,2019-03-01,Scotland,0,Canada,1,1,0,Canada,Scotland,2006,1810,196,-196
2906,2019-03-01,Poland,3,Spain,0,3,0,Poland,Spain,1656,1920,-264,264
2907,2019-03-01,China PR,1,Norway,3,3,1,Norway,China PR,1902,1871,31,-31
2908,2019-03-01,Portugal,2,Sweden,1,2,1,Portugal,Sweden,1665,1976,-311,311
2909,2019-03-01,Finland,1,Czech Republic,2,2,1,Czech Republic,Finland,1668,1672,-4,4
2910,2019-03-01,South Africa,1,Korea DPR,4,4,1,Korea DPR,South Africa,1938,1480,458,-458
2911,2019-03-01,Thailand,1,Mexico,2,2,1,Mexico,Thailand,1698,1670,28,-28
2912,2019-03-01,Hungary,0,Italy,3,3,0,Italy,Hungary,1859,1524,335,-335
2913,2019-03-01,Slovakia,3,Nigeria,4,4,3,Nigeria,Slovakia,1586,1509,77,-77
2914,2019-03-01,Austria,0,Belgium,0,0,0,Austria,Belgium,1797,1803,-6,6
2915,2019-03-02,Brazil,1,Japan,3,3,1,Japan,Brazil,1984,1964,20,-20
2916,2019-03-02,USA,2,England,2,2,2,USA,England,2123,2021,102,-102
2917,2019-03-04,Iceland,1,Scotland,4,4,1,Scotland,Iceland,1810,1798,12,-12
2918,2019-03-04,Netherlands,0,Poland,1,1,0,Poland,Netherlands,1656,1987,-331,331
2919,2019-03-04,Denmark,1,China PR,0,1,0,Denmark,China PR,1842,1871,-29,29
2920,2019-03-04,Portugal,1,Switzerland,3,3,1,Switzerland,Portugal,1832,1665,167,-167
2921,2019-03-04,Czech Republic,2,South Africa,1,2,1,Czech Republic,South Africa,1668,1480,188,-188
2922,2019-03-04,Finland,0,Korea DPR,1,1,0,Korea DPR,Finland,1938,1672,266,-266
2923,2019-03-04,Italy,4,Thailand,1,4,1,Italy,Thailand,1859,1670,189,-189
2924,2019-03-04,Mexico,3,Hungary,3,3,3,Mexico,Hungary,1698,1524,174,-174
2925,2019-03-04,Slovakia,0,Austria,1,1,0,Austria,Slovakia,1797,1509,288,-288
2926,2019-03-04,Nigeria,0,Belgium,1,1,0,Belgium,Nigeria,1803,1586,217,-217
2927,2019-03-05,Japan,0,England,3,3,0,England,Japan,2021,1984,37,-37
2928,2019-03-05,USA,1,Brazil,0,1,0,USA,Brazil,2123,1964,159,-159
2929,2019-03-06,China PR,1,Netherlands,1,1,1,China PR,Netherlands,1871,1987,-116,116
2930,2019-03-06,Portugal,1,Iceland,4,4,1,Iceland,Portugal,1798,1665,133,-133
2931,2019-03-06,Switzerland,0,Spain,2,2,0,Spain,Switzerland,1920,1832,88,-88
2932,2019-03-06,Scotland,1,Denmark,0,1,0,Scotland,Denmark,1810,1842,-32,32
2933,2019-03-06,Canada,0,Sweden,0,0,0,Canada,Sweden,2006,1976,30,-30
2934,2019-03-06,Poland,0,Norway,3,3,0,Norway,Poland,1902,1656,246,-246
2935,2019-03-06,Slovakia,2,Hungary,3,3,2,Hungary,Slovakia,1524,1509,15,-15
2936,2019-03-06,Finland,3,South Africa,0,3,0,Finland,South Africa,1672,1480,192,-192
2937,2019-03-06,Nigeria,3,Thailand,0,3,0,Nigeria,Thailand,1586,1670,-84,84
2938,2019-03-06,Czech Republic,1,Mexico,2,2,1,Mexico,Czech Republic,1698,1668,30,-30
2939,2019-03-06,Austria,0,Belgium,0,0,0,Austria,Belgium,1797,1803,-6,6
2940,2019-03-06,Korea DPR,3,Italy,3,3,3,Korea DPR,Italy,1938,1859,79,-79
2941,2019-04-05,USA,5,Australia,3,5,3,USA,Australia,2101,2003,98,-98
2942,2019-04-08,USA,6,Belgium,0,6,0,USA,Belgium,2101,1812,289,-289
2943,2019-05-13,USA,3,South Africa,0,3,0,USA,South Africa,2101,1485,616,-616
2944,2019-05-17,USA,5,New Zealand,0,5,0,USA,New Zealand,2101,1815,286,-286
2945,2019-05-26,USA,3,Mexico,0,3,0,USA,Mexico,2101,1700,401,-401
2946,2019-06-07,France,4,Korea Republic,0,4,0,France,Korea Republic,2043,1883,160,-160
2947,2019-06-08,Norway,3,Nigeria,0,3,0,Norway,Nigeria,1915,1599,316,-316
2948,2019-06-08,Germany,1,China PR,0,1,0,Germany,China PR,2072,1866,206,-206
2949,2019-06-08,Spain,3,South Africa,1,3,1,Spain,South Africa,1913,1485,428,-428
2950,2019-06-09,Australia,1,Italy,2,2,1,Italy,Australia,1868,2003,-135,135
2951,2019-06-09,Brazil,3,Jamaica,0,3,0,Brazil,Jamaica,1944,1449,495,-495
2952,2019-06-09,England,2,Scotland,1,2,1,England,Scotland,2049,1812,237,-237
2953,2019-06-10,Argentina,0,Japan,0,0,0,Argentina,Japan,1626,1991,-365,365
2954,2019-06-10,Canada,1,Cameroon,0,1,0,Canada,Cameroon,2006,1499,507,-507
2955,2019-06-11,New Zealand,0,Netherlands,1,1,0,Netherlands,New Zealand,1967,1815,152,-152
2956,2019-06-11,Chile,0,Sweden,2,2,0,Sweden,Chile,1962,1589,373,-373
2957,2019-06-11,USA,13,Thailand,0,13,0,USA,Thailand,2101,1658,443,-443
2958,2019-06-12,Nigeria,2,Korea Republic,0,2,0,Nigeria,Korea Republic,1599,1883,-284,284
2959,2019-06-12,France,2,Norway,1,2,1,France,Norway,2043,1915,128,-128
2960,2019-06-12,Germany,1,Spain,0,1,0,Germany,Spain,2072,1913,159,-159
2961,2019-06-13,South Africa,0,China PR,1,1,0,China PR,South Africa,1866,1485,381,-381
2962,2019-06-13,Australia,3,Brazil,2,3,2,Australia,Brazil,2003,1944,59,-59
2963,2019-06-14,Jamaica,0,Italy,5,5,0,Italy,Jamaica,1868,1449,419,-419
2964,2019-06-14,Japan,2,Scotland,1,2,1,Japan,Scotland,1991,1812,179,-179
2965,2019-06-14,England,1,Argentina,0,1,0,England,Argentina,2049,1626,423,-423
2966,2019-06-15,Netherlands,3,Cameroon,1,3,1,Netherlands,Cameroon,1967,1499,468,-468
2967,2019-06-15,Canada,2,New Zealand,0,2,0,Canada,New Zealand,2006,1815,191,-191
2968,2019-06-16,Sweden,5,Thailand,1,5,1,Sweden,Thailand,1962,1658,304,-304
2969,2019-06-16,USA,3,Chile,0,3,0,USA,Chile,2101,1589,512,-512
2970,2019-06-17,France,1,Nigeria,0,1,0,France,Nigeria,2043,1599,444,-444
2971,2019-06-17,Korea Republic,1,Norway,2,2,1,Norway,Korea Republic,1915,1883,32,-32
2972,2019-06-17,South Africa,0,Germany,4,4,0,Germany,South Africa,2072,1485,587,-587
2973,2019-06-17,China PR,0,Spain,0,0,0,China PR,Spain,1866,1913,-47,47
2974,2019-06-18,Jamaica,1,Australia,4,4,1,Australia,Jamaica,2003,1449,554,-554
2975,2019-06-18,Italy,0,Brazil,1,1,0,Brazil,Italy,1944,1868,76,-76
2976,2019-06-19,Japan,0,England,2,2,0,England,Japan,2049,1991,58,-58
2977,2019-06-19,Scotland,3,Argentina,3,3,3,Scotland,Argentina,1812,1626,186,-186
2978,2019-06-20,Netherlands,2,Canada,1,2,1,Netherlands,Canada,1967,2006,-39,39
2979,2019-06-20,Cameroon,2,New Zealand,1,2,1,Cameroon,New Zealand,1499,1815,-316,316
2980,2019-06-20,Sweden,0,USA,2,2,0,USA,Sweden,2101,1962,139,-139
2981,2019-06-20,Thailand,0,Chile,2,2,0,Chile,Thailand,1589,1658,-69,69
2982,2019-06-20,Montenegro,0,Greece,4,4,0,Greece,Montenegro,1376,1214,162,-162
2983,2019-06-22,Germany,3,Nigeria,0,3,0,Germany,Nigeria,2072,1599,473,-473
2984,2019-06-22,Norway,1,Australia,1,1,1,Norway,Australia,1915,2003,-88,88
2985,2019-06-23,England,3,Cameroon,0,3,0,England,Cameroon,2049,1499,550,-550
2986,2019-06-23,France,2,Brazil,1,2,1,France,Brazil,2043,1944,99,-99
2987,2019-06-24,Spain,1,USA,2,2,1,USA,Spain,2101,1913,188,-188
2988,2019-06-24,Sweden,1,Canada,0,1,0,Sweden,Canada,1962,2006,-44,44
2989,2019-06-25,Italy,2,China PR,0,2,0,Italy,China PR,1868,1866,2,-2
2990,2019-06-25,Netherlands,2,Japan,1,2,1,Netherlands,Japan,1967,1991,-24,24
2991,2019-06-27,Norway,0,England,3,3,0,England,Norway,2049,1915,134,-134
2992,2019-06-28,France,1,USA,2,2,1,USA,France,2101,2043,58,-58
2993,2019-06-29,Italy,0,Netherlands,2,2,0,Netherlands,Italy,1967,1868,99,-99
2994,2019-06-29,Germany,1,Sweden,2,2,1,Sweden,Germany,1962,2072,-110,110
2995,2019-07-02,England,1,USA,2,2,1,USA,England,2101,2049,52,-52
2996,2019-07-03,Netherlands,1,Sweden,0,1,0,Netherlands,Sweden,1967,1962,5,-5
2997,2019-07-06,England,1,Sweden,2,2,1,Sweden,England,1962,2049,-87,87
2998,2019-07-07,USA,2,Netherlands,0,2,0,USA,Netherlands,2101,1967,134,-134
2999,2019-07-20,Malta,1,Israel,1,1,1,Malta,Israel,1192,1392,-200,200
3000,2019-07-20,Azerbaijan,0,Czech Republic,4,4,0,Czech Republic,Azerbaijan,1679,1345,334,-334
3001,2019-07-20,Finland,4,Cyprus,0,4,0,Finland,Cyprus,1668,1123,545,-545
3002,2019-08-04,USA,3,Republic of Ireland,0,3,0,USA,Republic of Ireland,2180,1666,514,-514
3003,2019-08-20,Turkey,0,Netherlands,8,8,0,Netherlands,Turkey,2037,1412,625,-625
3004,2019-08-20,Italy,6,Georgia,0,6,0,Italy,Georgia,1891,1143,748,-748
3005,2019-08-20,Albania,0,Scotland,5,5,0,Scotland,Albania,1791,1326,465,-465
3006,2019-08-20,Slovakia,0,Hungary,0,0,0,Slovakia,Hungary,1500,1525,-25,25
3007,2019-08-20,North Macedonia,0,Austria,3,3,0,Austria,North Macedonia,1793,1053,740,-740
3008,2019-08-20,Romania,3,Lithuania,0,3,0,Romania,Lithuania,1548,1172,376,-376
3009,2019-08-20,Croatia,1,Belgium,4,4,1,Belgium,Croatia,1813,1440,373,-373
3010,2019-08-20,Norway,6,Northern Ireland,0,6,0,Norway,Northern Ireland,1917,1420,497,-497
3011,2019-08-29,Israel,2,Italy,3,3,2,Italy,Israel,1891,1392,499,-499
3012,2019-08-29,Denmark,8,Malta,0,8,0,Denmark,Malta,1839,1192,647,-647
3013,2019-08-29,Iceland,4,Hungary,1,4,1,Iceland,Hungary,1822,1525,297,-297
3014,2019-08-29,Lithuania,1,Croatia,2,2,1,Croatia,Lithuania,1440,1172,268,-268
3015,2019-08-29,Faroe Islands,0,Wales,6,6,0,Wales,Faroe Islands,1667,1272,395,-395
3016,2019-08-30,USA,4,Portugal,0,4,0,USA,Portugal,2180,1671,509,-509
3017,2019-08-30,Estonia,0,Netherlands,7,7,0,Netherlands,Estonia,2037,1212,825,-825
3018,2019-08-30,Slovenia,0,Russia,1,1,0,Russia,Slovenia,1704,1453,251,-251
3019,2019-08-30,Kosovo,2,Turkey,0,2,0,Kosovo,Turkey,1059,1412,-353,353
3020,2019-08-30,Bosnia and Herzegovina,7,Georgia,1,7,1,Bosnia and Herzegovina,Georgia,1371,1143,228,-228
3021,2019-08-30,Moldova,0,Czech Republic,7,7,0,Czech Republic,Moldova,1679,1219,460,-460
3022,2019-08-30,Scotland,8,Cyprus,0,8,0,Scotland,Cyprus,1791,1123,668,-668
3023,2019-08-30,Northern Ireland,0,Norway,6,6,0,Norway,Northern Ireland,1917,1420,497,-497
3024,2019-08-31,Germany,10,Montenegro,0,10,0,Germany,Montenegro,2059,1217,842,-842
3025,2019-09-01,Kazakhstan,0,Serbia,3,3,0,Serbia,Kazakhstan,1546,1349,197,-197
3026,2019-09-02,Albania,0,Finland,3,3,0,Finland,Albania,1668,1326,342,-342
3027,2019-09-02,Iceland,1,Slovakia,0,1,0,Iceland,Slovakia,1822,1500,322,-322
3028,2019-09-03,Slovenia,5,Kosovo,0,5,0,Slovenia,Kosovo,1453,1059,394,-394
3029,2019-09-03,Russia,4,Estonia,0,4,0,Russia,Estonia,1704,1212,492,-492
3030,2019-09-03,Netherlands,3,Turkey,0,3,0,Netherlands,Turkey,2037,1412,625,-625
3031,2019-09-03,Georgia,0,Italy,1,1,0,Italy,Georgia,1891,1143,748,-748
3032,2019-09-03,Bosnia and Herzegovina,2,Malta,0,2,0,Bosnia and Herzegovina,Malta,1371,1192,179,-179
3033,2019-09-03,Israel,0,Denmark,3,3,0,Denmark,Israel,1839,1392,447,-447
3034,2019-09-03,Latvia,1,Sweden,4,4,1,Sweden,Latvia,2021,1228,793,-793
3035,2019-09-03,Austria,3,North Macedonia,0,3,0,Austria,North Macedonia,1793,1053,740,-740
3036,2019-09-03,Switzerland,4,Lithuania,0,4,0,Switzerland,Lithuania,1815,1172,643,-643
3037,2019-09-03,Belgium,6,Croatia,1,6,1,Belgium,Croatia,1813,1440,373,-373
3038,2019-09-03,Ukraine,0,Germany,8,8,0,Germany,Ukraine,2059,1708,351,-351
3039,2019-09-03,Republic of Ireland,2,Montenegro,0,2,0,Republic of Ireland,Montenegro,1666,1217,449,-449
3040,2019-09-03,Belarus,6,Faroe Islands,0,6,0,Belarus,Faroe Islands,1446,1272,174,-174
3041,2019-09-03,Wales,2,Northern Ireland,2,2,2,Wales,Northern Ireland,1667,1420,247,-247
3042,2019-09-04,USA,3,Portugal,0,3,0,USA,Portugal,2180,1671,509,-509
3043,2019-09-20,France,6,Serbia,0,6,0,France,Serbia,2029,1546,483,-483
3044,2019-10-02,North Macedonia,4,Kazakhstan,1,4,1,North Macedonia,Kazakhstan,1054,1339,-285,285
3045,2019-10-04,USA,2,Korea Republic,0,2,0,USA,Korea Republic,2180,1805,375,-375
3046,2019-10-04,Turkey,0,Estonia,0,0,0,Turkey,Estonia,1391,1212,179,-179
3047,2019-10-04,Slovenia,2,Netherlands,4,4,2,Netherlands,Slovenia,2036,1450,586,-586
3048,2019-10-04,Denmark,2,Bosnia and Herzegovina,0,2,0,Denmark,Bosnia and Herzegovina,1842,1377,465,-465
3049,2019-10-04,Malta,0,Italy,2,2,0,Italy,Malta,1885,1189,696,-696
3050,2019-10-04,Spain,4,Azerbaijan,0,4,0,Spain,Azerbaijan,1897,1345,552,-552
3051,2019-10-04,Albania,0,Portugal,1,1,0,Portugal,Albania,1671,1321,350,-350
3052,2019-10-04,Latvia,1,Slovakia,2,2,1,Slovakia,Latvia,1502,1229,273,-273
3053,2019-10-04,Hungary,0,Sweden,5,5,0,Sweden,Hungary,2020,1524,496,-496
3054,2019-10-04,Lithuania,0,Switzerland,3,3,0,Switzerland,Lithuania,1815,1169,646,-646
3055,2019-10-04,Belarus,1,Norway,7,7,1,Norway,Belarus,1925,1451,474,-474
3056,2019-10-05,North Macedonia,0,Serbia,6,6,0,Serbia,North Macedonia,1556,1054,502,-502
3057,2019-10-05,Germany,8,Ukraine,0,8,0,Germany,Ukraine,2064,1703,361,-361
3058,2019-10-06,USA,1,Korea Republic,1,1,1,USA,Korea Republic,2180,1805,375,-375
3059,2019-10-08,Turkey,1,Slovenia,6,6,1,Slovenia,Turkey,1450,1391,59,-59
3060,2019-10-08,Estonia,1,Kosovo,2,2,1,Kosovo,Estonia,1080,1212,-132,132
3061,2019-10-08,Netherlands,2,Russia,0,2,0,Netherlands,Russia,2036,1708,328,-328
3062,2019-10-08,Italy,2,Bosnia and Herzegovina,0,2,0,Italy,Bosnia and Herzegovina,1885,1377,508,-508
3063,2019-10-08,Georgia,0,Denmark,2,2,0,Denmark,Georgia,1842,1143,699,-699
3064,2019-10-08,Czech Republic,1,Spain,5,5,1,Spain,Czech Republic,1897,1682,215,-215
3065,2019-10-08,Finland,8,Albania,1,8,1,Finland,Albania,1673,1321,352,-352
3066,2019-10-08,Sweden,7,Slovakia,0,7,0,Sweden,Slovakia,2020,1502,518,-518
3067,2019-10-08,Latvia,0,Iceland,6,6,0,Iceland,Latvia,1821,1229,592,-592
3068,2019-10-08,Kazakhstan,0,France,3,3,0,France,Kazakhstan,2031,1339,692,-692
3069,2019-10-08,Serbia,0,Austria,1,1,0,Austria,Serbia,1792,1556,236,-236
